PMID,SRA_IDs,SRP_ERP_IDs
21613408,,
21613644,,
21614514,,
21614589,,
21615537,,
21616184,,
21616186,,
21617256,,
21616266,,
21617061,,
21617698,,
21618124,,
21618082,,
21618342,,
21618306,,
21618409,,
21618461,,
21618513,,
21619649,,
21619690,,
21619704,,
21620511,,
21620512,,
21620466,,
21621499,,
21622291,,
21622622,,
21622085,,
21622714,,
21622718,,
21622724,,
21623330,,
21623697,,
21623822,,
21623833,,
21624466,,
21624486,,
21624898,,
21625235,,
21624504,,
21625523,,
21628392,,
21628095,,
21628411,,
21628663,,
21630083,,
21630264,,
21631264,,
21631324,,
21632504,,
21632523,,
21630681,,
21632552,,
21632852,,
21632923,,
21633010,,
21633090,,
21633667,,
21635006,,
21633954,,
21636546,,
21636674,,
21636699,,
21637745,,
21637791,,
21637818,,
21637913,,
21639793,,
21639948,,
21640138,,
21641103,,
21641572,,
21642358,,
21642749,,
21642681,,
21643460,,
21643473,,
21645150,,
21645495,,
21645942,,
21646403,,
21646538,,
21646613,,
21647195,,
21651811,,
21647871,,
21652526,,
21652641,,
21653320,,
21652685,,
21653554,,
21653597,,
21653923,,
21654521,,
21654625,,
21655123,,
21655153,,
21655323,,
21656157,,
21656271,,
21656739,,
21657271,,
21658022,,
21658461,,
21658601,,
21658584,,
21658961,,
21659357,,
21660045,,
21661278,,
21663411,,
21663858,,
21663987,,
21664459,,
21665357,,
21665937,,
21666687,,
21667068,,
21668838,,
21667345,,
21669876,,
21670269,,
21670086,,
21670465,,
21670275,,
21671017,,
21671403,,
21672623,,
21673063,,
21673679,,
21673904,,
21673961,,
21673984,,
21673995,,
21674575,,
21675689,,
21676177,,
21676225,,
21676868,,
21676875,,
21677312,,
21677298,,
21677537,,
21677314,,
21678399,,
21680544,,
21680515,,
21680546,,
21681405,,
21680706,,
21682148,,
21683810,,
21683437,,
21683798,,
21684361,,
21685357,,
21685236,,
21685955,,
21685993,,
21686133,,
21687551,,
21687604,,
21689610,,
21690294,,
21690402,,
21690407,,
21690404,,
21690446,,
21690473,,
21690560,,
21690569,,
21690570,,
21692159,,
21692697,,
21693098,,
21693655,,
21693726,,
21693770,,
21695080,,
21695165,,
21696033,,
21697285,,
21697455,,
21697602,,
21697304,,
21698104,,
21698143,,
21698121,,
21698713,,
21699177,,
21699453,,
21699454,,
21699879,,
21700764,,
21700875,,
21701563,,
21702036,,
21702043,,
21703419,,
21703539,,
21704216,,
21704645,,
21705339,,
21704359,,
21705454,,
21705455,,
21706014,,
21706030,,
21706056,,
21706317,,
21707404,,
21707482,,
21708183,,
21708498,,
21709606,,
21709189,,
21709779,,
21710544,,
21710837,,
21710693,,
21710981,,
21711048,,
21711587,,
21711593,,
21711594,,
21712084,,
21712421,,
21712452,,
21712983,,
21713383,,
21713767,,
21713765,,
21715308,,
21715505,,
21715688,,
21717064,,
21717433,,
21718483,,
21718502,,
21718955,,
21719596,,
21719601,,
21720365,,
21719641,,
21719786,,
21721046,,
21720711,,
21721528,,
21723425,,
21722798,,
21724551,,
21724587,,
21724856,,
21726217,,
21726817,86352,SRP007111
21728589,,
21728742,,
21729881,,
21730074,,
21730179,,
21730181,,
21732332,,
21731055,,
21731694,,
21732340,,
21732686,,
21734035,,
21734707,,
21735764,,
21736391,,
21737302,,
21737503,,
21737507,,
21738611,,
21738754,,
21739583,,
21738918,,
21740058,,
21740309,,
21740361,,
21740481,,
21741258,,
21742258,,
21742680,,
21742797,,
21742808,,
21742837,,
21743823,,
21744094,,
21744182,,
21745159,,
21745173,,
21746896,,
21746916,,
21746917,,
21747084,,
21747085,,
21747089,,
21749142,,
21749962,,
21750201,,
21750167,,
21750205,,
21750316,,
21750033,,
21750403,,
21750544,,
21750757,,
21750727,,
21750760,,
21751200,,
21751362,,
21751414,,
21752725,,
21753698,,
21753763,,
21755926,,
21756274,,
21756279,,
21757246,,
21757645,,
21757686,,
21757972,,
21760531,,
21760886,,
21760947,,
21760961,,
21761138,,
21761342,,
21761353,,
21761824,,
21762807,,
21761401,,
21762831,,
21763962,,
21763944,,
21763968,,
21763974,,
21764132,,
21764192,,
21764327,,
21764821,,
21765011,,
21765407,,
21765020,,
21765476,,
21766126,,
21766298,,
21767154,,
21767511,,
21768298,,
21768375,,
21768473,,
21768923,,
21769310,,
21770546,,
21770604,,
21771247,,
21771571,,
21771723,,
21771939,,
21771868,,
21772049,,
21772253,,
21772329,,
21773602,,
21773633,,
21774516,,
21774617,,
21775422,,
21775153,,
21775520,,
21775521,,
21775669,,
21775986,,
21776225,,
21777805,,
21778573,,
21779033,,
21780790,,
21784952,,
21784955,,
21784958,,
21784976,,
21785131,,
21785137,46854; 46855; 46856; 46857; 95464; 95465; 95466; 95467,SRP005473
21785431,,
21785531,,
21786221,,
21786280,,
21787115,,
21788903,,
21788908,,
21789239,,
21790588,,
21791475,,
21791200,,
21791578,,
21791633,,
21791907,,
21792340,,
21793070,,
21793187,,
21793077,,
21795476,,
21795813,,
21795701,,
21795498,,
21796389,,
21795997,,
21796533,,
21796652,,
21798027,,
21798893,,
21797972,,
21799046,,
21799482,,
21799727,,
21799863,,
21800331,,
21800876,,
21801395,,
21801612,,
21802433,,
21802138,,
21802835,,
21803095,,
21802839,,
21803784,,
21803982,,
21803850,,
21804024,,
21805353,,
21806245,,
21804189,,
21806544,,
21806948,,
21806932,,
21807103,,
21807635,,
21807634,,
21808266,,
21809189,,
21809821,,
21810400,,
21810555,,
21810512,,
21810935,,
21811101,,
21813598,,
21811562,,
21813613,,
21813623,1420146; 1420147; 1420148; 68841; 68842; 68843; 68844,SRP006514
21813632,,
21813634,,
21813756,,
21813806,,
21814490,,
21814282,,
21814516,,
21814573,,
21816037,,
21817013,,
21818257,,
21819238,,
21818413,,
21820962,,
21821012,,
21821540,,
21822054,,
21822313,,
21822207,,
21822264,,
21823117,,
21823196,,
21823606,,
21823650,,
21825014,,
21823829,,
21826083,,
21826118,,
21826097,,
21826561,,
21825263,,
21826576,,
21827391,,
21827969,,
21828055,,
21828125,,
21829205,,
21829355,,
21828236,,
21829468,,
21830199,,
21830212,,
21832091,,
21833362,,
21833584,,
21835447,,
21836394,,
21836166,,
21834757,,
21837685,,
21840390,,
21839994,,
21840874,,
21841212,,
21840483,,
21841310,,
21842266,,
21843105,,
21843413,,
21843636,,
21844012,,
21844186,,
21844244,,
21845070,,
21846595,,
21846818,,
21846855,,
21847363,,
21848364,,
21849184,,
21848663,,
21849448,,
21849458,,
21849660,,
21850526,,
21852218,,
21852249,,
21852505,,
21852243,,
21852636,,
21852997,,
21853197,,
21854083,,
21855533,,
21856339,,
21856768,,
21857669,,
21856769,,
21858034,,
21858090,,
21859362,,
21858221,,
21859829,,
21859840,,
21859925,,
21859988,,
21860393,,
21860424,,
21861128,,
21862317,,
21862838,,
21863050,,
21863489,,
21863803,,
21865087,,
21865325,,
21865401,,
21865582,,
21866373,,
21866412,,
21867692,,
21868175,,
21868241,,
21868376,,
21868630,,
21868571,,
21868758,,
21869910,,
21870130,,
21870257,,
21871012,,
21871297,,
21871502,,
21872822,,
21871510,,
21873207,,
21873248,,
21875585,,
21875505,,
21875884,,
21876001,,
21876054,,
21876535,,
21876717,,
21876773,,
21877142,,
21877435,,
21878530,,
21878671,,
21878748,,
21878902,,
21879389,,
21880597,,
21880792,,
21881028,,
21881266,,
21881515,,
21881915,,
21881918,,
21881938,,
21883825,,
21884813,,
21884819,,
21885814,,
21884825,,
21886100,,
21886190,,
21887346,,
21887684,,
21888658,,
21888887,,
21889392,,
21889725,,
21890746,,
21892159,,
21892161,,
21892702,,
21892171,,
21893290,,
21893353,,
21893495,,
21893500,,
21893622,,
21894201,,
21896677,,
21896780,,
21896883,,
21896998,,
21897389,,
21898227,,
21898228,,
21898334,,
21898540,,
21898766,,
21900196,,
21900253,,
21900398,,
21900402,,
21900593,,
21900947,,
21901589,,
21901603,,
21901591,,
21901620,,
21902685,,
21903863,,
21906275,,
21907013,,
21907493,,
21907711,,
21907917,,
21907916,,
21907921,,
21907923,,
21908397,,
21907924,,
21908549,,
21908557,,
21908573,,
21908578,,
21908711,,
21908931,,
21909131,,
21909374,,
21909241,,
21910209,,
21911634,,
21908768,,
21911935,,
21912625,,
21912428,,
21913025,,
21913026,,
21914838,,
21914848,,
21915303,,
21915103,,
21915363,,
21915616,,
21916844,,
21917149,,
21917606,,
21917686,,
21917714,,
21917746,,
21917950,,
21917964,,
21918653,,
21920572,,
21920875,,
21922459,,
21922674,,
21923653,,
21927947,,
21927934,,
21927986,,
21928189,,
21925743,,
21928282,,
21928835,,
21929308,,
21931171,,
21930086,,
21931345,,
21931533,,
21931970,,
21932311,,
21932422,,
21932423,,
21932714,,
21933109,,
21933655,,
21933883,,
21933889,,
21933893,,
21933959,,
21934576,,
21934624,,
21935500,,
21937436,,
21937598,,
21937703,,
21940037,,
21940501,,
21940722,,
21942527,,
21942528,,
21942912,,
21943897,,
21944089,,
21944095,,
21946277,,
21946329,,
21946350,,
21946351,,
21946352,,
21946381,,
21946536,,
21946940,,
21947778,,
21947918,,
21948232,,
21948233,,
21948299,,
21948473,,
21948475,,
21949216,,
21949365,,
21949389,110947; 111430; 111444; 111445; 111446; 111447; 111449; 111450; 111451; 111452; 111453; 111454; 111543; 111544; 111545; 111546; 111547; 111548; 111549; 111550; 111551; 111552; 111553,SRP008162
21949822,,
21949851,,
21950469,,
21950728,,
21950805,,
21951660,,
21952287,,
21952649,,
21953184,,
21953073,,
21952750,,
21953588,,
21954025,,
21954443,,
21954698,,
21954792,,
21956331,,
21956388,,
21958146,,
21956960,,
21958695,,
21959366,,
21960414,,
21960592,,
21960694,,
21961651,,
21962393,,
21962895,,
21962239,,
21963088,,
21963622,,
21963792,,
21964864,,
21965272,,
21964334,105547; 105548; 105549; 105550; 105630; 105631; 105632; 105633; 105634; 105635,SRP007867; SRP007885
21965274,,
21965331,,
21965309,,
21966440,,
21968002,,
21968418,,
21968770,,
21969054,,
21968801,,
21969237,,
21969504,,
21969507,,
21969503,,
21969587,,
21969652,,
21969813,,
21970318,,
21970564,,
21971817,,
21974856,,
21971816,,
21975078,,
21975279,,
21976309,,
21976653,,
21979375,,
21980013,,
21980305,,
21980134,,
21981348,,
21982381,,
21983172,,
21982422,,
21983936,,
21984125,,
21984797,,
21984873,,
21984877,,
21984975,,
21985784,,
21986636,,
21986774,,
21986948,,
21987803,,
21989317,,
21989413,,
21989791,,
21990146,,
21990134,,
21990231,,
21990355,,
21990377,,
21990424,,
21991365,,
21990402,,
21992388,,
21991952,,
21992499,,
21992608,,
21992617,,
21993018,,
21993421,,
21992556,,
21993602,,
21994111,,
21994214,,
21994758,,
21994801,,
21994333,,
21996677,,
21997687,,
21998210,,
21998342,,
21998308,,
21998422,,
21998595,,
21998674,,
21999289,,
22000007,,
22000011,,
22000016,,
22000750,,
22001391,,
22002021,,
22002519,,
22003067,,
22003390,,
22003709,,
22001844,,
22004990,,
22006057,,
22006338,,
22006858,,
22007269,,
22009143,,
22007273,,
22009451,,
22009537,,
22009741,,
22009941,,
22009990,,
22010023,,
22010102,,
22010213,,
22011930,,
22012689,,
22013040,,
22013099,,
22013118,,
22013128,,
22013163,,
22013224,,
22013951,,
22014570,,
22014572,114617; 114618,SRP008502
22014574,,
22015617,,
22015658,,
22015685,,
22016501,,
22016654,,
22018358,,
22016797,,
22019260,,
22020152,,
22020285,,
22020206,,
22020387,,
22020403,,
22020674,,
22021121,,
22021096,,
22021204,,
22021707,,
22021938,,
22022269,,
22022277,,
22022355,,
22022727,,
22023461,,
22023319,,
22024755,,
22024758,,
22025087,,
22025984,,
22027510,,
22027686,,
22027826,,
22028336,,
22028399,,
22028401,,
22028402,,
22028403,,
22028491,,
22028822,,
22031337,,
22031865,,
22031866,,
22031947,,
22033273,,
22034100,,
22033440,,
22034863,,
22036896,,
22035468,,
22036874,,
22036949,,
22037025,,
22037313,,
22037769,,
22038401,,
22038927,,
22038904,,
22038996,,
22039442,,
22038997,,
22039481,,
22039752,,
22040022,,
22040174,,
22040623,,
22040775,,
22040843,,
22040914,,
22041108,,
22041510,,
22041305,,
22042147,,
22042869,,
22043172,,
22042792,,
22043235,,
22044146,,
22043236,,
22045334,,
22044755,,
22044848,,
22045767,,
22046024,,
22046140,,
22046256,,
22046338,,
22047558,,
22047770,,
22048631,,
22048691,,
22048815,,
22049316,49805; 49806,SRP005707
22049529,,
22050456,,
22050490,,
22050933,,
22051532,,
22051601,,
22052339,,
22052987,,
22053105,,
22053206,,
22053739,,
22053903,,
22053997,,
22054881,,
22055681,,
22056381,,
22056574,,
22056642,,
22056988,,
22057348,,
22057496,,
22057524,,
22058203,,
22058220,,
22058290,,
22062357,,
22062801,,
22064882,,
22064853,,
22065080,,
22065775,,
22066020,,
22066028,,
22066713,,
22067401,,
22068036,,
22068287,,
22068660,,
22068656,,
22068661,,
22068818,,
22068913,,
22069498,,
22072805,,
22071715,,
22073174,,
22072815,,
22074863,,
22076155,,
22076696,,
22078336,,
22077888,,
22078407,,
22081017,,
22080610,,
22081342,,
22081345,,
22081360,,
22081361,,
22081976,,
22081362,,
22082604,,
22083229,,
22083825,,
22083826,,
22084065,,
22085255,,
22084189,,
22086414,,
22085272,,
22086417,,
22086883,,
22086445,,
22087216,,
22087695,,
22089297,,
22089420,,
22089927,,
22090111,,
22090134,,
22091681,,
22094083,,
22094254,,
22095340,,
22095450,,
22095849,,
22095501,,
22096114,,
22098391,,
22096618,,
22099611,,
22101015,,
22100819,,
22101116,,
22101337,,
22101431,,
22101902,,
22102294,,
22102303,,
22102305,,
22102309,,
22102311,,
22102710,,
22102768,,
22102915,,
22102852,,
22103617,,
22104574,,
22105362,,
22105560,,
22105720,,
22107246,,
22106552,,
22107736,,
22108823,,
22108385,,
22110055,,
22110139,,
22110376,,
22112109,,
22112122,,
22112479,,
22112483,,
22112486,,
22112940,,
22113257,,
22113612,,
22113997,,
22114043,,
22114139,,
22114363,,
22114584,,
22114732,,
22114776,,
22114931,,
22115599,,
22115635,,
22116602,,
22116683,,
22116732,,
22116934,,
22117045,,
22117156,,
22119878,,
22120194,,
22120693,,
22120881,,
22120937,,
22122281,,
22122331,,
22122586,,
22123174,,
22123861,,
22124095,,
22123967,,
22124364,,
22124367,,
22124806,,
22125077,,
22125346,,
22126966,,
22127821,,
22124669,,
22127895,,
22128562,,
22128656,,
22130145,,
22130187,,
22131135,,
22132754,,
22133519,,
22133772,,
22134243,,
22134508,,
22134622,,
22136600,,
22136325,,
22136831,,
22136853,,
22138693,51753; 51754; 51755; 51756,SRP005845
22138747,,
22139072,,
22139290,,
22139053,,
22139931,,
22140207,,
22139570,,
22140559,,
22140359,,
22140653,,
22142693,,
22143140,,
22144463,,
22144498,,
22144499,,
22144502,,
22144662,,
22145019,,
22145099,,
22147253,,
22147262,,
22147792,,
22147895,,
22147941,,
22147942,,
22149024,,
22149090,,
22149351,,
22149739,,
22150271,,
22150314,,
22150576,,
22153502,,
22153793,,
22154072,,
22155506,,
22155417,,
22155823,,
22156404,,
22156546,,
22156728,,
22157079,,
22157221,,
22157288,,
22157296,,
22157621,,
22157815,123252; 123253; 123254; 123255; 123256; 123257; 123258; 123259,SRP009380
22157960,,
22158052,,
22158053,,
22158557,,
22158988,,
22159599,,
22158865,,
22160082,,
22160040,,
22160384,,
22161831,,
22161999,,
22162228,,
22162469,,
22162584,,
22162566,,
22162816,,
22166505,,
22166801,,
22166939,,
22167000,,
22167178,,
22167362,,
22167648,,
22167992,,
22168949,,
22169186,,
22169600,,
22170360,,
22170715,,
22168766,,
22170739,,
22170865,,
22171012,,
22172091,,
22172182,,
22172384,,
22172720,,
22173432,,
22173550,,
22174193,,
22174446,,
22174692,,
22175279,,
22177163,,
22177855,,
22177921,,
22178526,,
22178693,,
22178756,,
22179104,,
22180062,,
22180128,,
22180287,,
22180421,,
22180403,,
22180432,,
22180784,,
22180904,,
22183530,,
22183609,,
22184070,,
22184285,,
22183711,,
22184380,,
22184397,,
22184730,,
22185227,126987; 126988; 126989; 126990; 126991; 126992; 126993; 126994; 126995; 126996; 126997; 126998; 126999; 127000; 127002; 127003; 127004; 127005; 127007; 127008; 127009,SRP009487
22185355,,
22188976,,
22189472,,
22189490,,
22189968,,
22190458,,
22193102,,
22190711,,
22193966,,
22194493,,
22194015,,
22194627,,
22194930,,
22194865,,
22197226,,
22197470,,
22197613,,
22197419,,
22197864,,
22198145,,
22198543,,
22199036,,
22199380,,
22200620,,
22200770,,
22201587,,
22201756,,
22202009,,
22201816,,
22202074,,
22202459,,
22202553,,
22203219,,
22203238,,
22203734,,
22203760,,
22203785,,
22204296,,
22204389,,
22204598,,
22205431,,
22207913,,
22208438,,
22207914,,
22209676,,
22209970,,
22210138,,
22210467,,
22210512,,
22210864,,
22211160,,
22213289,,
22210875,,
22214470,,
22215693,,
22215907,,
22217000,,
22217736,,
22215754,,
22218895,,
22219162,,
22219169,,
22220206,,
22219281,,
22221668,,
22221702,,
22222790,,
22223086,,
22223254,,
22223827,,
22223528,,
22224761,,
22225770,,
22224819,,
22224767,,
22226020,,
22226740,,
22225811,,
22227431,,
22228080,,
22226782,,
22228147,,
22228685,,
22231045,,
22231096,,
22231291,,
22231558,,
22231932,,
22232034,,
22232133,,
22232600,,
22232734,,
22232737,,
22233557,,
22233624,,
22233809,,
22233878,,
22234308,,
22234610,,
22234342,,
22234634,,
22235158,,
22235161,,
22237624,,
22237384,,
22237986,,
22237988,,
22238333,,
22238316,,
22238607,,
22238642,,
22238668,,
22240788,,
22241473,,
22242635,,
22242123,,
22243419,,
22244766,,
22243696,,
22245667,,
22245832,,
22245846,,
22245958,,
22246035,,
22246618,,
22247020,,
22247021,,
22247037,,
22248321,,
22248595,,
22249254,,
22250039,,
22250189,,
22251077,,
22251937,,
22252258,,
22252426,,
22252429,,
22252602,,
22252866,,
22252885,,
22253144,,
22253297,,
22253426,,
22253431,,
22253702,,
22253874,,
22257382,,
22256890,,
22257951,,
22259055,,
22260651,,
22262687,,
22262760,,
22262762,,
22262772,,
22262812,,
22263838,,
22263298,,
22264547,,
22264787,,
22265421,,
22266027,,
22266222,,
22266873,,
22267197,,
22267603,,
22268239,,
22269663,,
22271764,,
22271876,,
22271879,,
22271880,,
22271889,,
22271895,,
22271900,,
22272232,,
22272256,,
22274685,,
22275112,,
22275265,,
22276141,,
22276203,,
22277130,,
22277328,,
22277553,,
22277587,,
22277916,,
22279565,,
22279613,,
22281704,,
22280462,,
22282321,,
22283603,,
22284755,,
22282663,,
22285752,,
22285777,,
22284781,,
22286003,,
22286766,,
22287600,,
22288965,,
22289118,,
22289273,,
22289890,,
22289893,,
22289993,,
22290210,,
22290395,,
22290745,,
22290877,,
22290878,,
22291084,,
22291079,,
22291136,,
22291137,,
22292027,,
22291933,,
22292131,,
22292814,,
22293178,,
22293302,,
22293321,,
22293404,,
22294416,,
22294438,,
22294499,,
22295248,,
22297571,,
22297819,,
22296276,,
22299708,,
22300426,,
22300735,,
22301135,,
22300756,,
22301145,,
22301830,,
22301873,,
22302016,,
22302033,,
22302350,,
22302717,,
22303333,,
22303903,,
22305747,,
22306115,,
22306323,,
22304731,,
22306564,,
22306735,,
22307137,,
22307138,,
22307735,,
22307864,,
22308418,106995; 106996; 106997; 106998; 106999; 107000; 107001; 107002; 107003; 107004; 107005; 107006; 107007; 107008; 107009; 107010; 107011; 107012; 107013; 107014; 107015; 107016; 107017; 107018; 107019; 107020; 107021; 107022; 107023; 107024,SRP007956
22308439,,
22310052,,
22308518,,
22310230,,
22310242,,
22310551,,
22311106,,
22312100,,
22312183,,
22312135,,
22312342,,
22313264,,
22312516,,
22314185,,
22314321,,
22315367,,
22315411,,
22315990,,
22316155,,
22316209,,
22316377,,
22318732,,
22318237,,
22318764,,
22318865,,
22320869,,
22322308,,
22322993,,
22323360,,
22323073,,
22323452,,
22323825,,
22323826,,
22324969,,
22325401,,
22325352,131118; 131119; 131120; 131121; 131122; 131123; 131124; 131125; 131126; 131127; 131128; 131129; 131130; 131131; 131132,SRP010052
22323052,,
22325423,,
22326428,,
22326488,,
22326677,,
22326924,,
22326927,,
22327226,,
22327838,,
22328019,,
22328429,,
22328430,,
22328910,,
22329436,,
22329458,,
22331359,,
22331459,,
22331471,,
22331649,,
22331751,,
22333735,,
22333594,,
22334019,,
22334023,,
22334400,,
22336886,,
22336908,,
22337719,,
22337812,,
22337992,,
22337995,,
22339264,,
22339761,,
22340594,,
22340965,,
22341213,,
22341052,,
22341446,,
22342530,,
22343376,,
22343386,,
22343504,,
22343605,,
22343618,,
22345078,,
22345117,,
22347360,,
22347404,,
22347425,,
22347499,,
22348039,,
22348171,,
22348646,,
22348878,,
22349364,,
22349545,,
22349810,,
22350375,,
22350603,,
22350893,,
22351618,,
22351687,,
22351688,,
22351743,,
22352729,,
22352854,,
22354002,,
22355046,,
22355053,,
22355056,,
22355065,,
22355124,,
22355357,,
22355761,,
22355892,,
